,Date,Price,Open,High,Low,Volume,%Chg
1122,05-Oct-2000,1284.75,1296.1,1306.45,1282.5,46.46,-1.01
1123,21-Jun-2000,1475.15,1524.05,1539.1,1470.4,30.55,-2.12
1124,06-Jun-2000,1421.75,1405.45,1426.15,1392.7,28.12,1.22
1125,29-Mar-2000,1558.25,1569.3,1609.4,1553.4,32.29,-0.66
1126,26-May-2000,1275.35,1247.1,1278.75,1232.85,33.05,2.22
1127,18-May-2000,1293.4,1311.3,1316.2,1289.55,23.24,-1.39
1128,22-Aug-2000,1381.2,1370.75,1394.9,1370.75,52.2,0.8
1129,07-Jun-2000,1430.35,1423.4,1442.7,1413.8,32.12,0.6
1130,03-Feb-2000,1597.9,1591.25,1616.7,1591.25,40.83,0.62
1131,15-Dec-2000,1312.6,1349.25,1349.25,1308.15,106.56,-2.72
1132,16-May-2000,1306.85,1300.2,1310.45,1287.8,17.41,0.58
1133,04-Oct-2000,1297.8,1281.45,1300.05,1275.8,42.23,1.23
1134,28-Jul-2000,1333.8,1337.7,1359.4,1327.95,44.54,-0.32
1135,10-Feb-2000,1711.2,1692.1,1713.7,1692.1,30.11,1.28
1136,29-Jun-2000,1492.35,1471.35,1505.75,1471.35,41.36,1.52
1137,06-Oct-2000,1285.0,1284.35,1287.85,1262.65,51.77,0.02
1138,30-Oct-2000,1167.15,1178.75,1185.8,1164.25,38.38,-0.98
1139,13-Sep-2000,1456.15,1467.65,1482.0,1452.6,40.9,-0.78
1140,07-Apr-2000,1557.15,1453.3,1558.05,1453.3,49.47,7.17
1141,31-May-2000,1380.45,1355.35,1410.75,1355.35,46.44,2.65
1142,24-May-2000,1235.9,1224.5,1246.25,1201.5,30.85,0.94
1143,03-Oct-2000,1282.0,1270.75,1288.15,1254.35,53.47,0.81
1144,10-Oct-2000,1238.95,1268.7,1272.75,1230.05,48.9,-2.24
1145,28-Jun-2000,1470.0,1453.7,1474.7,1445.6,25.72,1.08
1146,10-Apr-2000,1613.0,1557.55,1636.95,1557.55,67.96,3.59
1147,19-Apr-2000,1404.95,1417.75,1469.05,1375.05,38.87,-0.7
1148,11-Jan-2000,1572.5,1633.25,1639.9,1548.25,49.12,-3.7
1149,07-Sep-2000,1439.75,1434.7,1450.2,1424.35,50.58,0.31
1150,04-Jan-2000,1638.7,1594.4,1641.95,1594.4,38.79,2.92
1151,06-Jan-2000,1617.6,1595.8,1639.0,1595.8,51.27,1.37
1152,29-May-2000,1311.05,1273.7,1317.75,1267.4,47.53,2.8
1153,26-Jun-2000,1451.65,1472.15,1472.15,1431.25,28.89,-1.4
1154,01-Jun-2000,1349.0,1380.4,1380.4,1345.1,29.62,-2.28
1155,17-Aug-2000,1341.4,1351.5,1363.05,1334.95,53.41,-0.74
1156,18-Feb-2000,1717.8,1742.3,1764.15,1713.45,24.49,-1.39
1157,01-Nov-2000,1200.8,1178.25,1203.85,1177.1,57.07,2.39
1158,12-Sep-2000,1467.65,1457.1,1470.55,1447.8,44.77,0.78
1159,27-Jun-2000,1454.3,1452.8,1467.15,1448.95,41.44,0.18
1160,31-Jul-2000,1332.85,1333.3,1343.65,1317.3,28.94,-0.07
1161,30-May-2000,1344.85,1310.8,1347.3,1304.95,35.58,2.58
1162,19-Jun-2000,1498.75,1477.55,1510.45,1477.55,37.01,1.45
1163,15-May-2000,1299.25,1281.3,1311.7,1220.7,21.76,1.28
1164,29-Aug-2000,1367.7,1368.65,1373.55,1360.65,38.51,-0.16
1165,31-Oct-2000,1172.75,1167.2,1175.6,1155.15,46.35,0.48
1166,13-Dec-2000,1354.3,1333.8,1360.8,1333.8,81.3,1.57
1167,08-Jun-2000,1463.65,1430.5,1468.7,1430.5,39.57,2.33
1168,14-Nov-2000,1242.85,1207.2,1246.9,1207.05,71.32,2.88
1169,03-Jul-2000,1495.25,1473.45,1498.7,1473.45,39.58,1.62
1170,28-Dec-2000,1248.95,1229.35,1253.6,1229.35,61.9,1.68
1171,25-Sep-2000,1292.55,1268.4,1305.1,1268.4,42.39,2.06
1172,11-Dec-2000,1332.15,1313.7,1333.5,1313.7,77.52,1.4
1173,15-Nov-2000,1247.05,1245.0,1270.1,1243.2,71.82,0.34
1174,04-May-2000,1380.55,1317.95,1385.15,1317.95,29.96,4.9
1175,14-Feb-2000,1744.5,1777.75,1795.45,1738.75,31.62,-0.65
1176,26-Sep-2000,1267.9,1292.9,1298.25,1261.0,46.21,-1.91
1177,21-Mar-2000,1556.6,1563.3,1585.25,1542.65,30.77,-0.36
1178,16-Nov-2000,1233.25,1246.6,1254.55,1228.6,62.68,-1.11
1179,18-Jan-2000,1606.7,1611.65,1615.15,1587.85,37.56,-0.3
1180,20-Oct-2000,1172.0,1166.2,1202.7,1166.2,67.68,0.5
1181,07-Dec-2000,1302.5,1298.9,1308.45,1295.1,86.89,0.3
1182,03-May-2000,1316.05,1330.15,1342.15,1258.1,34.71,-1.3
1183,17-Apr-2000,1443.55,1518.55,1518.55,1412.45,47.79,-4.95
1184,05-May-2000,1422.4,1381.9,1428.6,1381.9,35.56,3.03
1185,31-Jan-2000,1546.2,1598.35,1598.35,1538.7,36.15,-3.31
1186,20-Dec-2000,1295.25,1312.8,1313.4,1285.45,64.92,-1.16
1187,04-Jul-2000,1511.3,1496.15,1516.8,1494.8,37.92,1.07
1188,14-Mar-2000,1567.05,1561.55,1571.3,1503.2,37.97,0.41
1189,07-Jul-2000,1517.6,1517.0,1528.15,1513.4,40.34,0.05
1190,14-Aug-2000,1317.9,1312.25,1321.55,1295.45,43.86,0.55
1191,15-Mar-2000,1620.1,1546.8,1630.95,1538.7,28.9,3.39
1192,17-Jan-2000,1611.6,1623.5,1668.45,1604.65,42.68,-0.69
1193,23-Oct-2000,1143.95,1171.75,1172.15,1141.45,48.68,-2.39
1194,06-Jul-2000,1516.8,1525.15,1525.15,1504.05,42.0,-0.61
1195,03-Apr-2000,1534.75,1528.7,1555.5,1510.75,50.91,0.41
1196,16-Mar-2000,1562.2,1620.4,1621.2,1554.3,33.98,-3.57
1197,13-Nov-2000,1208.05,1239.35,1239.35,1199.95,56.91,-2.54
1198,05-Jul-2000,1526.05,1511.5,1530.9,1511.5,51.28,0.98
1199,08-Aug-2000,1345.6,1312.1,1348.25,1311.15,38.05,2.65
1200,28-Feb-2000,1722.55,1711.15,1726.65,1670.75,27.27,0.71
1201,24-Feb-2000,1732.0,1696.4,1751.6,1693.1,23.49,2.1
1202,26-Apr-2000,1436.1,1362.5,1439.05,1362.5,45.03,5.64
1203,06-Dec-2000,1298.55,1284.85,1319.85,1284.85,82.72,1.08
1204,05-Dec-2000,1284.65,1275.7,1288.2,1275.5,66.9,0.71
1205,24-Nov-2000,1225.2,1216.05,1230.0,1216.05,69.64,0.76
1206,17-Nov-2000,1236.0,1232.35,1238.0,1216.9,56.34,0.22
1207,16-Oct-2000,1175.45,1177.85,1228.8,1173.35,55.53,-0.11
1208,27-Dec-2000,1228.3,1212.15,1239.0,1208.75,59.26,1.34
1209,24-Apr-2000,1388.0,1416.05,1431.8,1371.85,34.27,-1.95
1210,20-Jan-2000,1601.1,1634.65,1644.4,1596.65,42.62,-2.06
1211,27-Mar-2000,1562.95,1570.45,1593.3,1555.75,19.05,-0.42
1212,25-Feb-2000,1710.45,1734.05,1757.05,1699.25,19.46,-1.24
1213,22-Nov-2000,1222.35,1235.85,1247.5,1220.05,56.32,-1.02
1214,20-Nov-2000,1237.6,1236.0,1241.75,1231.05,53.53,0.13
1215,30-Mar-2000,1549.5,1556.95,1557.85,1489.1,38.87,-0.56
1216,28-Mar-2000,1568.6,1563.3,1575.85,1527.55,28.17,0.36
1217,21-Dec-2000,1277.4,1294.25,1294.25,1257.1,81.45,-1.38
1218,10-Aug-2000,1328.0,1345.25,1360.4,1325.15,44.33,-1.26
1219,17-Oct-2000,1158.05,1174.3,1174.3,1140.6,60.52,-1.48
1220,07-Feb-2000,1636.6,1599.8,1645.9,1599.8,34.67,2.3
1221,21-Nov-2000,1235.0,1236.95,1237.85,1224.3,54.13,-0.21
1222,24-Jan-2000,1613.6,1623.05,1645.0,1608.3,34.73,-0.43
1223,22-Mar-2000,1589.6,1551.05,1604.0,1551.05,26.94,2.12
1224,31-Mar-2000,1528.45,1545.55,1545.55,1493.9,49.68,-1.36
1225,29-Sep-2000,1271.65,1267.3,1284.15,1264.4,49.22,0.41
1226,23-Mar-2000,1553.4,1590.3,1629.2,1544.5,21.31,-2.28
1227,27-Sep-2000,1292.55,1267.45,1299.0,1249.35,49.8,1.94
1228,25-Apr-2000,1359.45,1383.8,1383.8,1311.3,40.51,-2.06
1229,19-Oct-2000,1166.15,1135.65,1171.5,1108.2,67.02,2.65
1230,23-Nov-2000,1216.0,1221.2,1223.05,1209.85,60.19,-0.52
1231,02-May-2000,1333.45,1410.0,1421.5,1319.65,39.38,-5.2
1232,28-Sep-2000,1266.4,1292.4,1302.75,1260.8,60.96,-2.02
1233,08-Dec-2000,1313.7,1303.3,1317.2,1303.3,92.77,0.86
1234,24-Mar-2000,1569.55,1554.2,1579.4,1540.45,15.41,1.04
1235,19-Jan-2000,1634.85,1610.05,1644.45,1608.85,42.98,1.75
1236,11-Aug-2000,1310.75,1328.15,1328.15,1306.6,36.41,-1.3
1237,28-Jan-2000,1599.1,1603.65,1610.9,1592.7,46.56,-0.3
1238,09-Aug-2000,1344.95,1345.95,1363.95,1341.05,44.99,-0.05
1239,27-Jan-2000,1603.9,1600.5,1633.55,1600.05,38.1,1.1
1240,25-Jan-2000,1586.4,1612.95,1613.65,1579.55,36.88,-1.69
1241,18-Oct-2000,1136.0,1157.05,1157.05,1122.8,46.52,-1.9
1242,13-Oct-2000,1176.75,1205.7,1205.7,1167.5,55.25,-2.45
1243,24-Aug-2000,1386.95,1386.3,1390.45,1374.9,44.51,0.06
1244,10-Nov-2000,1239.55,1271.35,1271.4,1237.5,62.55,-2.39
1245,20-Sep-2000,1342.9,1317.8,1351.1,1311.1,42.01,1.97
1246,18-Apr-2000,1414.8,1443.55,1478.85,1410.0,30.06,-1.99
1247,04-Dec-2000,1275.6,1276.25,1290.0,1273.65,68.39,-0.05
1248,18-Dec-2000,1317.6,1310.15,1321.65,1297.2,71.85,0.38
1249,15-Feb-2000,1702.55,1744.5,1744.5,1694.45,39.14,-2.4
1250,07-Nov-2000,1246.75,1239.0,1249.1,1232.35,52.94,0.52
1251,12-Jul-2000,1533.35,1518.7,1537.1,1507.95,41.65,0.97
1252,04-Apr-2000,1428.1,1534.05,1534.05,1420.85,42.18,-6.95
1253,23-Feb-2000,1696.4,1745.2,1818.15,1689.2,27.91,-2.45
1254,29-Dec-2000,1263.55,1249.0,1265.9,1242.25,68.27,1.17
1255,13-Apr-2000,1518.65,1587.95,1587.95,1502.7,20.99,-4.65
1256,09-Mar-2000,1646.25,1667.45,1692.25,1595.45,27.73,-1.21
1257,08-Nov-2000,1266.8,1246.65,1277.25,1246.65,75.24,1.61
1258,11-Jul-2000,1518.55,1510.55,1523.1,1506.15,47.33,0.59
1259,21-Sep-2000,1329.85,1341.65,1347.4,1325.75,37.26,-0.97
1260,16-Aug-2000,1351.45,1319.35,1354.95,1319.35,40.97,2.55
1261,10-May-2000,1363.15,1380.4,1391.35,1359.65,22.18,-1.12
1262,19-Sep-2000,1317.0,1351.8,1361.7,1295.3,61.4,-2.76
1263,27-Nov-2000,1252.9,1225.4,1254.45,1225.35,67.01,2.26
1264,28-Nov-2000,1272.75,1252.9,1275.45,1248.9,81.85,1.58
1265,12-Dec-2000,1333.35,1332.2,1341.75,1327.6,78.4,0.09
1266,10-Mar-2000,1602.75,1647.85,1680.45,1588.2,23.71,-2.64
1267,08-May-2000,1365.05,1423.25,1436.6,1358.8,23.97,-4.03
1268,12-Oct-2000,1206.25,1201.3,1214.35,1185.1,58.85,0.36
1269,13-Mar-2000,1560.7,1601.4,1645.0,1553.45,32.02,-2.62
1270,09-May-2000,1378.55,1362.45,1385.7,1328.05,24.9,0.99
1271,13-Jul-2000,1522.6,1535.55,1564.75,1513.65,47.99,-0.7
1272,28-Apr-2000,1406.55,1419.9,1438.0,1396.55,27.46,-0.73
1273,29-Feb-2000,1654.8,1722.85,1783.3,1626.35,49.5,-3.93
1274,11-Feb-2000,1756.0,1712.85,1771.65,1712.85,33.41,2.62
1275,21-Jan-2000,1620.6,1601.25,1626.5,1593.2,39.72,1.22
1276,27-Apr-2000,1416.9,1436.15,1455.85,1400.65,51.77,-1.34
1277,25-Oct-2000,1183.9,1158.2,1190.4,1157.25,61.46,2.73
1278,24-Oct-2000,1152.45,1143.0,1155.35,1132.9,48.2,0.74
1279,14-Jul-2000,1509.75,1522.2,1534.35,1505.9,50.97,-0.84
1280,17-Jul-2000,1479.65,1509.25,1512.25,1475.15,39.54,-1.99
1281,10-Jul-2000,1509.65,1518.15,1523.2,1502.7,40.34,-0.52
1282,05-Apr-2000,1434.65,1428.5,1467.4,1391.65,49.4,0.46
1283,07-Aug-2000,1310.8,1319.7,1321.7,1299.9,33.74,-0.59
1284,09-Nov-2000,1269.95,1266.75,1275.55,1255.95,61.83,0.25
1285,22-Sep-2000,1266.45,1329.1,1329.1,1261.2,53.88,-4.77
1286,08-Feb-2000,1662.75,1636.6,1676.1,1636.6,40.72,1.6
1287,20-Jun-2001,1097.6,1096.35,1100.55,1084.7,31.01,0.09
1288,02-May-2001,1137.2,1125.45,1150.65,1125.25,43.26,1.06
1289,19-Jun-2001,1096.65,1078.25,1099.7,1075.45,37.83,1.7
1290,18-Apr-2001,1103.4,1066.5,1106.3,1063.05,55.98,3.41
1291,03-Sep-2001,1048.05,1054.65,1059.9,1046.35,29.92,-0.54
1292,09-Aug-2001,1070.65,1068.1,1072.6,1061.4,26.83,0.25
1293,01-Jan-2001,1254.3,1263.5,1276.15,1250.65,60.53,-0.73
1294,11-Oct-2001,954.9,940.45,959.75,940.45,49.85,1.55
1295,25-Oct-2001,983.2,991.25,998.0,979.95,60.24,-0.81
1296,16-Apr-2001,1044.6,1024.0,1049.4,1000.1,44.79,1.92
1297,10-Apr-2001,1103.05,1129.1,1129.75,1093.05,35.2,-2.24
1298,07-May-2001,1139.2,1130.05,1145.4,1130.05,35.26,0.81
1299,18-Oct-2001,972.05,984.2,984.5,969.35,42.71,-1.44
1300,07-Feb-2001,1370.8,1387.3,1391.85,1368.05,113.03,-1.18
1301,06-Aug-2001,1075.25,1074.2,1082.4,1072.55,37.04,0.06
1302,08-Mar-2001,1292.85,1290.85,1307.95,1279.3,60.22,0.18
1303,28-Mar-2001,1206.2,1177.55,1209.6,1177.55,31.73,2.42
1304,05-Sep-2001,1045.0,1047.25,1051.55,1043.3,35.51,-0.31
1305,21-May-2001,1169.45,1172.95,1182.65,1166.7,43.13,-0.29
1306,30-Mar-2001,1148.2,1195.05,1195.25,1144.65,33.96,-3.92
1307,17-Oct-2001,986.25,971.95,989.05,971.95,53.22,1.54
1308,02-Feb-2001,1378.85,1359.1,1384.9,1355.3,116.26,1.45
1309,03-Aug-2001,1074.6,1066.4,1077.55,1066.2,43.83,0.81
1310,24-Dec-2001,1048.5,1051.0,1055.0,1032.6,41.9,-0.22
1311,10-Aug-2001,1071.15,1070.65,1076.7,1069.05,25.91,0.05
1312,26-Feb-2001,1312.4,1320.9,1325.2,1299.05,86.95,-0.61
1313,18-Jun-2001,1078.3,1087.75,1087.75,1064.4,42.08,-0.87
1314,11-May-2001,1140.5,1144.1,1146.85,1136.9,42.03,-0.39
1315,20-Feb-2001,1383.85,1384.85,1392.8,1380.4,100.05,-0.07
1316,23-Aug-2001,1071.5,1068.7,1079.0,1065.7,29.66,0.26
1317,04-Sep-2001,1048.2,1048.2,1053.25,1043.3,39.74,0.01
1318,02-Jan-2001,1271.8,1254.25,1279.6,1248.55,72.27,1.4
1319,17-Aug-2001,1069.2,1079.0,1084.0,1067.6,51.09,-0.9
1320,26-Mar-2001,1161.5,1159.85,1165.65,1147.5,22.76,0.02
1321,16-Oct-2001,971.25,963.4,973.25,962.5,47.17,0.81
1322,07-Mar-2001,1290.5,1272.8,1311.1,1249.45,104.38,1.5
1323,10-May-2001,1144.95,1149.1,1151.6,1139.25,37.68,-0.37
1324,09-Mar-2001,1254.75,1292.7,1292.7,1219.35,60.12,-2.95
1325,08-Oct-2001,901.95,911.2,913.05,884.65,36.38,-1.38
1326,27-Mar-2001,1177.75,1161.6,1182.7,1157.25,34.35,1.4
1327,19-Oct-2001,976.65,972.2,981.0,970.85,38.88,0.47
1328,19-Apr-2001,1144.45,1103.6,1159.3,1103.6,70.68,3.72
1329,21-Jun-2001,1095.2,1097.9,1102.45,1090.25,37.93,-0.22
1330,08-Aug-2001,1068.0,1071.75,1072.1,1059.55,28.8,-0.38
1331,13-Aug-2001,1063.0,1070.95,1081.4,1061.05,21.61,-0.76
1332,12-Apr-2001,1024.9,1066.75,1066.75,1001.8,47.08,-3.93
1333,31-Oct-2001,971.9,962.85,976.4,959.35,48.4,0.91
1334,08-May-2001,1148.95,1139.25,1151.95,1138.2,43.3,0.86
1335,26-Jun-2001,1096.6,1066.4,1099.8,1060.05,50.43,2.77
1336,22-Oct-2001,976.4,980.05,994.15,973.2,44.25,-0.03
1337,01-Mar-2001,1358.05,1351.75,1399.55,1345.05,136.4,0.49
1338,04-Jan-2001,1307.65,1291.3,1331.35,1291.3,106.44,1.27
1339,29-Oct-2001,977.45,983.15,996.6,974.05,37.91,-0.58
1340,27-Jun-2001,1096.1,1096.6,1102.8,1086.75,46.77,-0.05
1341,28-Feb-2001,1351.4,1295.3,1362.25,1294.6,150.44,4.31
1342,16-May-2001,1151.15,1147.1,1163.15,1146.05,48.49,0.51
1343,15-May-2001,1145.3,1140.75,1147.75,1096.25,45.13,0.39
1344,07-Aug-2001,1072.1,1074.35,1079.3,1070.2,26.87,-0.29
1345,20-Aug-2001,1063.75,1062.5,1067.95,1061.0,30.73,-0.51
1346,29-Jun-2001,1107.9,1094.05,1114.35,1091.05,39.5,1.27
1347,15-Mar-2001,1217.15,1191.6,1219.7,1170.7,47.03,1.92
1348,23-Oct-2001,993.2,976.75,994.15,976.55,51.83,1.72
1349,10-Oct-2001,940.35,915.5,942.8,912.9,53.38,3.03
1350,14-Aug-2001,1075.5,1063.05,1076.6,1062.2,42.86,1.18
1351,28-Jun-2001,1094.0,1095.85,1101.0,1090.2,31.05,-0.19
1352,14-Mar-2001,1194.2,1125.15,1200.25,1114.6,42.82,6.18
1353,05-Feb-2001,1382.6,1378.8,1392.15,1373.45,99.31,0.27
1354,30-Oct-2001,963.1,977.35,977.35,960.5,46.82,-1.47
1355,14-May-2001,1140.8,1140.45,1146.25,1134.05,32.68,0.03
1356,16-Mar-2001,1193.55,1216.9,1233.4,1179.6,51.15,-1.94
1357,25-Jun-2001,1067.0,1087.1,1087.1,1064.4,39.75,-1.9
1358,02-Mar-2001,1306.35,1360.25,1386.75,1301.8,124.76,-3.81
1359,11-Apr-2001,1066.8,1104.9,1116.85,1056.1,39.18,-3.29
1360,09-May-2001,1149.25,1149.9,1164.3,1145.25,55.61,0.03
1361,22-Mar-2001,1187.55,1206.45,1218.35,1184.95,33.69,-1.62
1362,22-Jun-2001,1087.65,1095.85,1097.8,1081.3,37.68,-0.69
1363,15-Oct-2001,963.4,963.65,966.15,954.35,43.54,0.31
1364,18-May-2001,1172.8,1175.0,1187.65,1169.2,53.43,-0.18
1365,13-Mar-2001,1124.7,1197.85,1201.15,1098.75,69.14,-6.11
1366,12-Oct-2001,960.4,958.4,969.9,956.85,55.2,0.58
1367,16-Aug-2001,1078.95,1075.2,1083.7,1072.95,48.32,0.32
1368,08-Feb-2001,1395.5,1370.65,1396.8,1365.05,112.78,1.8
1369,03-May-2001,1122.05,1137.15,1139.85,1117.7,35.7,-1.33
1370,05-Jan-2001,1327.25,1307.55,1330.3,1306.25,98.83,1.5
1371,23-Feb-2001,1320.45,1355.1,1362.8,1314.1,109.21,-2.56
1372,21-Mar-2001,1207.1,1168.8,1212.2,1156.15,30.17,3.09
1373,17-May-2001,1174.95,1151.2,1179.0,1150.6,62.57,2.07
1374,06-Feb-2001,1387.1,1382.7,1395.4,1382.7,87.85,0.33
1375,22-Feb-2001,1355.1,1370.05,1370.05,1335.65,100.05,-1.09
1376,24-Oct-2001,991.2,992.95,1000.95,987.4,59.4,-0.2
1377,17-Apr-2001,1067.0,1044.85,1072.9,1037.7,50.8,2.14
1378,09-Oct-2001,912.7,903.0,914.3,902.55,36.54,1.19
1379,21-Aug-2001,1068.7,1063.65,1071.2,1062.3,34.64,0.47
1380,20-Mar-2001,1170.95,1186.8,1193.35,1162.35,29.32,-1.33
1381,03-Jan-2001,1291.25,1271.8,1293.55,1263.95,99.08,1.53
1382,04-May-2001,1130.05,1121.45,1131.95,1113.65,42.01,0.71
1383,12-Mar-2001,1197.95,1253.25,1253.25,1193.95,54.09,-4.53
1384,27-Feb-2001,1295.55,1312.45,1324.0,1281.9,106.03,-1.28
1385,19-Mar-2001,1186.7,1192.85,1201.7,1173.15,29.2,-0.57
1386,21-Feb-2001,1370.1,1383.9,1389.55,1364.25,101.08,-0.99
1387,23-Mar-2001,1161.3,1187.6,1196.55,1139.65,35.58,-2.21
1388,18-Dec-2001,1082.3,1089.9,1098.0,1071.35,47.04,-0.51
1389,05-Mar-2001,1271.45,1304.85,1316.45,1259.1,121.53,-2.67
1390,09-Feb-2001,1405.7,1395.55,1416.3,1395.55,145.05,0.73
1391,12-Dec-2001,1107.65,1110.65,1121.55,1104.75,54.12,-0.23
1392,16-Jul-2001,1105.55,1110.35,1116.7,1102.45,28.11,-0.44
1393,20-Dec-2001,1062.0,1060.45,1064.8,1047.5,55.79,0.12
1394,28-Nov-2001,1070.8,1076.15,1082.3,1067.65,58.92,-0.49
1395,19-Sep-2001,912.2,899.7,915.0,899.7,52.49,1.33
1396,08-Nov-2001,997.7,987.5,1001.15,985.75,51.43,1.03
1397,15-Jan-2001,1286.75,1286.85,1295.2,1277.85,73.89,0.0
1398,20-Sep-2001,898.8,910.2,910.35,873.7,55.77,-1.47
1399,03-Dec-2001,1065.4,1067.2,1074.5,1063.25,53.29,-0.16
1400,07-Nov-2001,987.5,1001.95,1014.1,984.45,44.84,-1.44
1401,13-Jul-2001,1110.45,1105.7,1127.15,1103.3,39.25,0.45
1402,12-Jul-2001,1105.5,1083.8,1109.0,1083.8,37.17,2.02
1403,04-Apr-2001,1136.65,1146.1,1146.15,1120.35,27.09,-1.1
1404,21-Sep-2001,854.2,903.75,903.75,849.95,47.9,-4.96
1405,27-Nov-2001,1076.05,1087.6,1097.6,1071.05,67.61,-0.42
1406,11-Jul-2001,1083.65,1072.15,1088.5,1068.35,24.69,1.08
1407,15-Feb-2001,1416.7,1393.35,1421.0,1393.35,104.6,1.68
1408,27-Apr-2001,1101.3,1143.65,1143.65,1078.1,56.5,-3.71
1409,16-Jan-2001,1293.05,1287.0,1302.6,1279.85,78.83,0.49
1410,10-Jul-2001,1072.05,1059.95,1078.1,1059.25,21.88,1.18
1411,09-Nov-2001,1004.05,999.1,1008.95,999.1,62.74,0.64
1412,17-Jul-2001,1103.1,1103.55,1106.05,1092.5,23.68,-0.22
1413,24-Aug-2001,1069.15,1071.5,1076.7,1064.9,42.2,-0.22
1414,18-Jul-2001,1091.95,1103.1,1108.45,1088.1,26.61,-1.01
1415,01-Nov-2001,994.0,973.55,997.3,973.55,53.18,2.27
1416,14-Sep-2001,919.7,972.05,974.5,902.7,49.97,-5.35
1417,27-Jul-2001,1051.7,1053.2,1061.2,1046.9,28.24,-0.16
1418,30-Aug-2001,1064.15,1068.3,1070.25,1061.9,38.78,-0.31
1419,12-Jan-2001,1286.75,1280.45,1298.85,1279.4,82.04,0.5
1420,02-Nov-2001,997.6,994.25,1009.55,991.95,57.61,0.36
1421,26-Jul-2001,1053.4,1063.9,1066.55,1050.15,32.44,-1.01
1422,06-Apr-2001,1139.6,1137.55,1171.85,1133.05,36.17,0.26
1423,25-Jul-2001,1064.2,1072.45,1073.95,1062.15,27.92,-0.78
1424,24-Jul-2001,1072.55,1065.95,1074.75,1064.5,22.14,0.18
1425,01-Oct-2001,910.1,914.65,919.2,905.5,49.6,-0.41
1426,31-Aug-2001,1053.75,1064.1,1064.1,1051.75,34.37,-0.98
1427,23-Jul-2001,1070.65,1076.15,1076.15,1063.4,1.4,-0.65
1428,17-Sep-2001,872.25,916.15,916.15,861.05,46.03,-5.16
1429,20-Jul-2001,1077.7,1085.95,1089.95,1072.75,28.96,-0.76
1430,05-Nov-2001,991.05,997.25,1001.3,987.85,44.01,-0.66
1431,19-Jul-2001,1085.9,1091.35,1091.35,1079.55,29.24,-0.55
1432,16-Feb-2001,1381.35,1415.85,1422.95,1376.15,113.02,-2.5
1433,18-Sep-2001,900.2,872.15,910.35,868.5,71.87,3.2
1434,29-Nov-2001,1067.15,1070.3,1071.0,1063.0,60.88,-0.34
1435,06-Nov-2001,1001.9,991.2,1007.4,991.15,50.53,1.09
1436,04-Dec-2001,1077.7,1066.05,1082.6,1065.65,58.42,1.15
1437,09-Jul-2001,1059.5,1064.8,1064.8,1052.1,18.02,-0.53
1438,26-Dec-2001,1034.25,1048.9,1058.3,1030.5,42.61,-1.36
1439,26-Nov-2001,1080.6,1059.25,1084.65,1059.25,52.43,2.04
1440,30-Jan-2001,1379.7,1342.1,1382.55,1342.05,96.52,2.81
1441,02-Apr-2001,1138.1,1148.1,1148.1,1094.35,40.16,-0.88
1442,27-Sep-2001,890.0,873.15,893.05,868.3,51.71,1.87
1443,23-Nov-2001,1059.0,1063.05,1075.05,1057.3,54.53,-0.32
1444,23-Apr-2001,1149.75,1144.05,1162.05,1137.3,48.55,0.5
1445,29-Jan-2001,1342.05,1368.55,1368.55,1312.1,87.2,-2.05
1446,28-Sep-2001,913.85,891.75,922.55,891.0,63.99,2.68
1447,19-Jan-2001,1329.1,1306.0,1333.5,1306.0,107.08,1.77
1448,25-Jan-2001,1370.1,1366.05,1374.2,1353.5,108.88,0.3
1449,19-Nov-2001,1068.15,1034.2,1072.0,1032.85,73.04,3.13
1450,24-Jan-2001,1365.95,1355.35,1371.1,1355.35,114.57,0.79
1451,13-Feb-2001,1391.2,1402.2,1412.7,1386.65,101.74,-0.78
1452,27-Dec-2001,1020.0,1033.85,1037.7,1017.35,60.27,-1.38
1453,24-Apr-2001,1146.3,1149.6,1149.6,1128.4,42.01,-0.3
1454,22-Nov-2001,1062.45,1056.45,1075.9,1056.45,60.06,0.58
1455,20-Nov-2001,1050.2,1067.3,1082.4,1046.15,72.22,-1.68
1456,23-Jan-2001,1355.2,1347.95,1362.05,1346.5,98.01,0.53
1457,22-Jan-2001,1348.0,1329.3,1351.85,1329.3,99.48,1.42
1458,10-Dec-2001,1115.25,1112.15,1123.55,1112.15,54.63,0.27
1459,21-Dec-2001,1050.85,1061.8,1061.8,1043.65,47.17,-1.05
1460,21-Nov-2001,1056.35,1050.4,1064.85,1046.3,57.52,0.59
1461,25-Apr-2001,1155.35,1146.5,1162.85,1142.3,52.93,0.79
1462,31-Dec-2001,1059.05,1033.9,1062.3,1033.9,53.15,2.44
1463,31-Jan-2001,1371.7,1385.85,1396.05,1369.0,100.05,-0.58
1464,07-Dec-2001,1112.3,1110.9,1122.65,1109.65,59.28,0.17
1465,12-Nov-2001,1010.9,1004.55,1014.25,1003.6,46.43,0.68
1466,03-Apr-2001,1149.25,1136.65,1153.1,1128.1,29.8,0.98
1467,05-Dec-2001,1104.55,1077.95,1107.15,1077.95,67.35,2.49
1468,17-Jan-2001,1297.9,1299.4,1312.35,1295.3,72.32,0.38
1469,06-Jul-2001,1065.1,1069.15,1069.15,1059.6,23.38,-0.43
1470,13-Nov-2001,1005.4,1010.95,1013.25,999.85,43.47,-0.54
